Run,OrderedEntry,VariableName,MatrixRow,MatrixColumn,RowEligibleOrder,IndependentOrder,VariableType,LowerBound,UpperBound,Dependency,RowSumEquation,InstanceSHA256
8,24,w_6_19,6,19,4,NaN,dependent-row-sum,0,1,1 - (w_6_1 + w_6_6 + w_6_16),w_6_1 + w_6_6 + w_6_16 + w_6_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,25,w_7_1,7,1,1,19,independent,0,1,,w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9 + w_7_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,26,w_7_4,7,4,2,20,independent,0,1,,w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9 + w_7_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,27,w_7_7,7,7,3,21,independent,0,1,,w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9 + w_7_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,28,w_7_8,7,8,4,22,independent,0,1,,w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9 + w_7_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,29,w_7_9,7,9,5,23,independent,0,1,,w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9 + w_7_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,30,w_7_20,7,20,6,NaN,dependent-row-sum,0,1,1 - (w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9),w_7_1 + w_7_4 + w_7_7 + w_7_8 + w_7_9 + w_7_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,31,w_8_7,8,7,1,24,independent,0,1,,w_8_7 + w_8_8 + w_8_9 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,32,w_8_8,8,8,2,25,independent,0,1,,w_8_7 + w_8_8 + w_8_9 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,33,w_8_9,8,9,3,NaN,dependent-row-sum,0,1,1 - (w_8_7 + w_8_8),w_8_7 + w_8_8 + w_8_9 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,34,w_9_4,9,4,1,26,independent,0,1,,w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11 + w_9_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,35,w_9_7,9,7,2,27,independent,0,1,,w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11 + w_9_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,36,w_9_8,9,8,3,28,independent,0,1,,w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11 + w_9_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,37,w_9_9,9,9,4,29,independent,0,1,,w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11 + w_9_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,38,w_9_11,9,11,5,30,independent,0,1,,w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11 + w_9_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,39,w_9_14,9,14,6,NaN,dependent-row-sum,0,1,1 - (w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11),w_9_4 + w_9_7 + w_9_8 + w_9_9 + w_9_11 + w_9_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,40,w_10_10,10,10,1,31,independent,0,1,,w_10_10 + w_10_13 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,41,w_10_13,10,13,2,NaN,dependent-row-sum,0,1,1 - (w_10_10),w_10_10 + w_10_13 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,42,w_11_9,11,9,1,32,independent,0,1,,w_11_9 + w_11_11 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,43,w_11_11,11,11,2,NaN,dependent-row-sum,0,1,1 - (w_11_9),w_11_9 + w_11_11 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,44,w_12_2,12,2,1,33,independent,0,1,,w_12_2 + w_12_12 + w_12_13 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,45,w_12_12,12,12,2,34,independent,0,1,,w_12_2 + w_12_12 + w_12_13 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,46,w_12_13,12,13,3,NaN,dependent-row-sum,0,1,1 - (w_12_2 + w_12_12),w_12_2 + w_12_12 + w_12_13 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,47,w_13_5,13,5,1,35,independent,0,1,,w_13_5 + w_13_10 + w_13_12 + w_13_13 + w_13_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,48,w_13_10,13,10,2,36,independent,0,1,,w_13_5 + w_13_10 + w_13_12 + w_13_13 + w_13_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,49,w_13_12,13,12,3,37,independent,0,1,,w_13_5 + w_13_10 + w_13_12 + w_13_13 + w_13_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,50,w_13_13,13,13,4,38,independent,0,1,,w_13_5 + w_13_10 + w_13_12 + w_13_13 + w_13_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,51,w_13_17,13,17,5,NaN,dependent-row-sum,0,1,1 - (w_13_5 + w_13_10 + w_13_12 + w_13_13),w_13_5 + w_13_10 + w_13_12 + w_13_13 + w_13_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,52,w_14_3,14,3,1,39,independent,0,1,,w_14_3 + w_14_5 + w_14_9 + w_14_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,53,w_14_5,14,5,2,40,independent,0,1,,w_14_3 + w_14_5 + w_14_9 + w_14_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,54,w_14_9,14,9,3,41,independent,0,1,,w_14_3 + w_14_5 + w_14_9 + w_14_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,55,w_14_14,14,14,4,NaN,dependent-row-sum,0,1,1 - (w_14_3 + w_14_5 + w_14_9),w_14_3 + w_14_5 + w_14_9 + w_14_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,56,w_15_15,15,15,1,42,independent,0,1,,w_15_15 + w_15_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,57,w_15_19,15,19,2,NaN,dependent-row-sum,0,1,1 - (w_15_15),w_15_15 + w_15_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,58,w_16_3,16,3,1,43,independent,0,1,,w_16_3 + w_16_4 + w_16_6 + w_16_16 + w_16_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,59,w_16_4,16,4,2,44,independent,0,1,,w_16_3 + w_16_4 + w_16_6 + w_16_16 + w_16_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,60,w_16_6,16,6,3,45,independent,0,1,,w_16_3 + w_16_4 + w_16_6 + w_16_16 + w_16_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,61,w_16_16,16,16,4,46,independent,0,1,,w_16_3 + w_16_4 + w_16_6 + w_16_16 + w_16_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,62,w_16_19,16,19,5,NaN,dependent-row-sum,0,1,1 - (w_16_3 + w_16_4 + w_16_6 + w_16_16),w_16_3 + w_16_4 + w_16_6 + w_16_16 + w_16_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,63,w_17_13,17,13,1,47,independent,0,1,,w_17_13 + w_17_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,64,w_17_17,17,17,2,NaN,dependent-row-sum,0,1,1 - (w_17_13),w_17_13 + w_17_17 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,65,w_18_18,18,18,1,48,independent,0,1,,w_18_18 + w_18_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,66,w_18_19,18,19,2,NaN,dependent-row-sum,0,1,1 - (w_18_18),w_18_18 + w_18_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,67,w_19_4,19,4,1,49,independent,0,1,,w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18 + w_19_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,68,w_19_6,19,6,2,50,independent,0,1,,w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18 + w_19_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,69,w_19_15,19,15,3,51,independent,0,1,,w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18 + w_19_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,70,w_19_16,19,16,4,52,independent,0,1,,w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18 + w_19_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,71,w_19_18,19,18,5,53,independent,0,1,,w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18 + w_19_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,72,w_19_19,19,19,6,NaN,dependent-row-sum,0,1,1 - (w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18),w_19_4 + w_19_6 + w_19_15 + w_19_16 + w_19_18 + w_19_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,73,w_20_7,20,7,1,54,independent,0,1,,w_20_7 + w_20_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,74,w_20_20,20,20,2,NaN,dependent-row-sum,0,1,1 - (w_20_7),w_20_7 + w_20_20 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
9,1,w_1_1,1,1,1,1,independent,0,1,,w_1_1 + w_1_7 + w_1_13 + w_1_14 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,2,w_1_7,1,7,2,2,independent,0,1,,w_1_1 + w_1_7 + w_1_13 + w_1_14 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,3,w_1_13,1,13,3,3,independent,0,1,,w_1_1 + w_1_7 + w_1_13 + w_1_14 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,4,w_1_14,1,14,4,NaN,dependent-row-sum,0,1,1 - (w_1_1 + w_1_7 + w_1_13),w_1_1 + w_1_7 + w_1_13 + w_1_14 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,5,w_2_2,2,2,1,4,independent,0,1,,w_2_2 + w_2_5 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,6,w_2_5,2,5,2,NaN,dependent-row-sum,0,1,1 - (w_2_2),w_2_2 + w_2_5 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,7,w_3_3,3,3,1,5,independent,0,1,,w_3_3 + w_3_10 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,8,w_3_10,3,10,2,NaN,dependent-row-sum,0,1,1 - (w_3_3),w_3_3 + w_3_10 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,9,w_4_4,4,4,1,6,independent,0,1,,w_4_4 + w_4_14 + w_4_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,10,w_4_14,4,14,2,7,independent,0,1,,w_4_4 + w_4_14 + w_4_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,11,w_4_16,4,16,3,NaN,dependent-row-sum,0,1,1 - (w_4_4 + w_4_14),w_4_4 + w_4_14 + w_4_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,12,w_5_2,5,2,1,8,independent,0,1,,w_5_2 + w_5_5 + w_5_15 + w_5_18 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,13,w_5_5,5,5,2,9,independent,0,1,,w_5_2 + w_5_5 + w_5_15 + w_5_18 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,14,w_5_15,5,15,3,10,independent,0,1,,w_5_2 + w_5_5 + w_5_15 + w_5_18 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,15,w_5_18,5,18,4,NaN,dependent-row-sum,0,1,1 - (w_5_2 + w_5_5 + w_5_15),w_5_2 + w_5_5 + w_5_15 + w_5_18 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,16,w_6_6,6,6,1,11,independent,0,1,,w_6_6 + w_6_7 + w_6_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,17,w_6_7,6,7,2,12,independent,0,1,,w_6_6 + w_6_7 + w_6_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,18,w_6_19,6,19,3,NaN,dependent-row-sum,0,1,1 - (w_6_6 + w_6_7),w_6_6 + w_6_7 + w_6_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,19,w_7_1,7,1,1,13,independent,0,1,,w_7_1 + w_7_6 + w_7_7 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,20,w_7_6,7,6,2,14,independent,0,1,,w_7_1 + w_7_6 + w_7_7 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,21,w_7_7,7,7,3,NaN,dependent-row-sum,0,1,1 - (w_7_1 + w_7_6),w_7_1 + w_7_6 + w_7_7 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,22,w_8_8,8,8,1,15,independent,0,1,,w_8_8 + w_8_10 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,23,w_8_10,8,10,2,NaN,dependent-row-sum,0,1,1 - (w_8_8),w_8_8 + w_8_10 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,24,w_9_9,9,9,1,16,independent,0,1,,w_9_9 + w_9_11 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,25,w_9_11,9,11,2,NaN,dependent-row-sum,0,1,1 - (w_9_9),w_9_9 + w_9_11 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,26,w_10_3,10,3,1,17,independent,0,1,,w_10_3 + w_10_8 + w_10_10 + w_10_11 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,27,w_10_8,10,8,2,18,independent,0,1,,w_10_3 + w_10_8 + w_10_10 + w_10_11 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,28,w_10_10,10,10,3,19,independent,0,1,,w_10_3 + w_10_8 + w_10_10 + w_10_11 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,29,w_10_11,10,11,4,NaN,dependent-row-sum,0,1,1 - (w_10_3 + w_10_8 + w_10_10),w_10_3 + w_10_8 + w_10_10 + w_10_11 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,30,w_11_9,11,9,1,20,independent,0,1,,w_11_9 + w_11_10 + w_11_11 + w_11_12 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,31,w_11_10,11,10,2,21,independent,0,1,,w_11_9 + w_11_10 + w_11_11 + w_11_12 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,32,w_11_11,11,11,3,22,independent,0,1,,w_11_9 + w_11_10 + w_11_11 + w_11_12 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,33,w_11_12,11,12,4,NaN,dependent-row-sum,0,1,1 - (w_11_9 + w_11_10 + w_11_11),w_11_9 + w_11_10 + w_11_11 + w_11_12 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,34,w_12_11,12,11,1,23,independent,0,1,,w_12_11 + w_12_12 + w_12_13 + w_12_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,35,w_12_12,12,12,2,24,independent,0,1,,w_12_11 + w_12_12 + w_12_13 + w_12_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,36,w_12_13,12,13,3,25,independent,0,1,,w_12_11 + w_12_12 + w_12_13 + w_12_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,37,w_12_16,12,16,4,NaN,dependent-row-sum,0,1,1 - (w_12_11 + w_12_12 + w_12_13),w_12_11 + w_12_12 + w_12_13 + w_12_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,38,w_13_1,13,1,1,26,independent,0,1,,w_13_1 + w_13_12 + w_13_13 + w_13_15 + w_13_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,39,w_13_12,13,12,2,27,independent,0,1,,w_13_1 + w_13_12 + w_13_13 + w_13_15 + w_13_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,40,w_13_13,13,13,3,28,independent,0,1,,w_13_1 + w_13_12 + w_13_13 + w_13_15 + w_13_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,41,w_13_15,13,15,4,29,independent,0,1,,w_13_1 + w_13_12 + w_13_13 + w_13_15 + w_13_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,42,w_13_19,13,19,5,NaN,dependent-row-sum,0,1,1 - (w_13_1 + w_13_12 + w_13_13 + w_13_15),w_13_1 + w_13_12 + w_13_13 + w_13_15 + w_13_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,43,w_14_1,14,1,1,30,independent,0,1,,w_14_1 + w_14_4 + w_14_14 + w_14_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,44,w_14_4,14,4,2,31,independent,0,1,,w_14_1 + w_14_4 + w_14_14 + w_14_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,45,w_14_14,14,14,3,32,independent,0,1,,w_14_1 + w_14_4 + w_14_14 + w_14_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,46,w_14_16,14,16,4,NaN,dependent-row-sum,0,1,1 - (w_14_1 + w_14_4 + w_14_14),w_14_1 + w_14_4 + w_14_14 + w_14_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,47,w_15_5,15,5,1,33,independent,0,1,,w_15_5 + w_15_13 + w_15_15 + w_15_17 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,48,w_15_13,15,13,2,34,independent,0,1,,w_15_5 + w_15_13 + w_15_15 + w_15_17 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,49,w_15_15,15,15,3,35,independent,0,1,,w_15_5 + w_15_13 + w_15_15 + w_15_17 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,50,w_15_17,15,17,4,NaN,dependent-row-sum,0,1,1 - (w_15_5 + w_15_13 + w_15_15),w_15_5 + w_15_13 + w_15_15 + w_15_17 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,51,w_16_4,16,4,1,36,independent,0,1,,w_16_4 + w_16_12 + w_16_14 + w_16_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,52,w_16_12,16,12,2,37,independent,0,1,,w_16_4 + w_16_12 + w_16_14 + w_16_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,53,w_16_14,16,14,3,38,independent,0,1,,w_16_4 + w_16_12 + w_16_14 + w_16_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,54,w_16_16,16,16,4,NaN,dependent-row-sum,0,1,1 - (w_16_4 + w_16_12 + w_16_14),w_16_4 + w_16_12 + w_16_14 + w_16_16 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,55,w_17_15,17,15,1,39,independent,0,1,,w_17_15 + w_17_17 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,56,w_17_17,17,17,2,NaN,dependent-row-sum,0,1,1 - (w_17_15),w_17_15 + w_17_17 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,57,w_18_5,18,5,1,40,independent,0,1,,w_18_5 + w_18_18 + w_18_20 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,58,w_18_18,18,18,2,41,independent,0,1,,w_18_5 + w_18_18 + w_18_20 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,59,w_18_20,18,20,3,NaN,dependent-row-sum,0,1,1 - (w_18_5 + w_18_18),w_18_5 + w_18_18 + w_18_20 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,60,w_19_6,19,6,1,42,independent,0,1,,w_19_6 + w_19_13 + w_19_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,61,w_19_13,19,13,2,43,independent,0,1,,w_19_6 + w_19_13 + w_19_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,62,w_19_19,19,19,3,NaN,dependent-row-sum,0,1,1 - (w_19_6 + w_19_13),w_19_6 + w_19_13 + w_19_19 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,63,w_20_18,20,18,1,44,independent,0,1,,w_20_18 + w_20_20 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
9,64,w_20_20,20,20,2,NaN,dependent-row-sum,0,1,1 - (w_20_18),w_20_18 + w_20_20 = 1,a40a9fd3e6ff813a538a6f3c259d2159f4a63d79327069ece5fee6b2e76a3dff
10,1,w_1_1,1,1,1,1,independent,0,1,,w_1_1 + w_1_3 + w_1_4 + w_1_11 + w_1_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,2,w_1_3,1,3,2,2,independent,0,1,,w_1_1 + w_1_3 + w_1_4 + w_1_11 + w_1_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,3,w_1_4,1,4,3,3,independent,0,1,,w_1_1 + w_1_3 + w_1_4 + w_1_11 + w_1_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,4,w_1_11,1,11,4,4,independent,0,1,,w_1_1 + w_1_3 + w_1_4 + w_1_11 + w_1_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,5,w_1_16,1,16,5,NaN,dependent-row-sum,0,1,1 - (w_1_1 + w_1_3 + w_1_4 + w_1_11),w_1_1 + w_1_3 + w_1_4 + w_1_11 + w_1_16 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,6,w_2_2,2,2,1,5,independent,0,1,,w_2_2 + w_2_4 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,7,w_2_4,2,4,2,NaN,dependent-row-sum,0,1,1 - (w_2_2),w_2_2 + w_2_4 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,8,w_3_1,3,1,1,6,independent,0,1,,w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7 + w_3_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,9,w_3_3,3,3,2,7,independent,0,1,,w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7 + w_3_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,10,w_3_5,3,5,3,8,independent,0,1,,w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7 + w_3_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
10,11,w_3_6,3,6,4,9,independent,0,1,,w_3_1 + w_3_3 + w_3_5 + w_3_6 + w_3_7 + w_3_11 = 1,eb9243e6886b2f469daf61e5027dafaa79d3fbe80511e6fac76590359b8b5629
